TransactionType,Channel,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Cluster
1,1,0.10036215431982544,0.0,0.5724137931034483,1.0,0.2559176271145426,1
1,0,0.7252943196039559,0.12903225806451613,0.8758620689655173,1.0,0.36877635826128574,3
1,2,0.3547229574828613,0.5161290322580645,0.37241379310344824,1.0,0.02268642189081748,0
1,2,0.04568460456513793,0.16129032258064518,0.13103448275862067,1.0,0.03417079279465797,0
0,1,0.0789319216329062,0.8064516129032258,0.09999999999999999,1.0,0.15409827690744077,4
0,1,0.5170611232321441,0.5806451612903226,0.1206896551724138,1.0,0.25634581232178555,4
1,1,0.26041885860476444,0.16129032258064518,0.2068965517241379,1.0,0.04820343704333073,1
1,1,0.17615983520317188,0.0,0.3103448275862069,1.0,0.013658234263689492,1
0,2,0.05600655643294607,0.19354838709677424,0.13103448275862067,1.0,0.635365678233269,2
0,1,0.06271804015815179,0.6612903225806451,0.1586206896551724,1.0,0.19718164060136834,4
1,0,0.02210581108170068,0.4032258064516129,0.4413793103448276,1.0,0.36392852197457237,3
1,1,0.05553032903990342,0.29032258064516125,0.25517241379310346,1.0,0.10592105528496164,1
1,1,0.08153455971116254,0.5645161290322581,0.41724137931034483,1.0,0.26580420172699126,1
1,0,0.13218078920846577,0.24193548387096775,0.14827586206896554,1.0,0.6586584157550648,3
1,1,0.12882504734586292,0.4032258064516129,0.8172413793103449,1.0,0.16935766841391328,1
1,0,0.43380992989489764,0.7419354838709677,0.2379310344827586,1.0,0.13933899496798358,3
0,1,0.17277086817361256,0.4516129032258065,0.5172413793103449,1.0,0.5211390398702943,4
0,1,0.47261692490004753,0.5,0.5275862068965518,1.0,0.5479964024376309,4
1,0,0.4910901177278415,0.0,0.4379310344827586,1.0,0.05195358660566764,3
1,1,0.11241181486936971,0.20967741935483875,0.05517241379310345,1.0,0.3994154633340369,1
1,1,0.07454619959465295,0.30645161290322587,0.33448275862068966,1.0,0.17912997067906009,1
1,2,0.3610800394271981,0.6129032258064516,0.5827586206896552,1.0,0.5424582267351584,0
1,0,0.17531813097360813,0.24193548387096775,0.3103448275862069,1.0,0.3562581587095022,3
1,2,0.06175451031641434,0.14516129032258068,0.4551724137931034,1.0,0.2316885285351495,0
1,2,0.31898375289335823,0.14516129032258068,0.0896551724137931,1.0,0.004004909677792313,0
0,1,0.27179294075952726,0.09677419354838712,0.33448275862068966,1.0,0.04375958711384349,4
0,1,0.12635530993543242,0.3709677419354839,0.03793103448275863,1.0,0.02472786376585193,4
0,2,0.4131106508810206,0.6935483870967742,0.2379310344827586,1.0,0.5606308909075511,2
1,2,0.5585925819277241,0.6774193548387097,0.5448275862068966,1.0,0.24904044837780323,0
1,1,0.9080327378645077,0.467741935483871,0.5896551724137932,1.0,0.5849211588022645,1
1,0,0.008981870133897422,0.7258064516129032,0.43103448275862066,1.0,0.06756117267627182,3
0,2,0.2184333226274462,0.5645161290322581,0.06896551724137931,1.0,0.329647489974282,2
1,1,0.7062673739935542,0.6451612903225806,0.27586206896551724,1.0,0.5275201421816877,1
1,0,0.014685523794757066,0.12903225806451613,0.1896551724137931,1.0,0.010655560290762627,3
1,0,0.47826520328264643,0.5,0.7931034482758621,1.0,0.1353152639624004,3
1,1,0.711483725205719,0.5161290322580645,0.28965517241379307,1.0,0.5619651886098702,1
0,2,0.08658478508854506,0.5483870967741935,0.9724137931034483,1.0,0.45504525857143435,2
1,1,0.15445272612494879,0.5,0.6586206896551724,1.0,0.3332437079629005,1
1,1,0.5534537561051244,0.20967741935483875,0.9862068965517242,1.0,0.5904351356547202,1
1,2,0.010864629594763713,0.09677419354838712,0.13448275862068965,1.0,0.028874605592354236,0
1,0,0.1332993698293334,0.08064516129032262,0.2586206896551724,1.0,0.6236769614848415,3
1,1,0.6403929429745384,0.6612903225806451,0.5862068965517242,1.0,0.4284460170709443,1
1,2,0.3108325119333724,0.3709677419354839,0.5448275862068966,1.0,0.34937761902137165,0
1,2,0.04669243462948401,0.04838709677419356,0.3172413793103448,1.0,0.02616971191269055,0
1,0,0.08502320224159125,0.7903225806451613,0.8586206896551725,1.0,0.7534594272669954,3
1,0,0.024730599271261335,0.7096774193548387,0.1206896551724138,1.0,0.26131397066830503,3
1,0,0.6296169138249919,0.532258064516129,0.49999999999999994,1.0,0.49628278776129714,3
1,1,0.11704118813197034,0.532258064516129,0.6793103448275862,1.0,0.3940278582538917,1
0,0,0.387505122213239,0.04838709677419356,0.6379310344827587,1.0,0.013122498611927078,2
1,2,0.20312759571616845,0.016129032258064557,0.7862068965517242,1.0,0.05438086570041556,0
1,1,0.3078976221855514,0.1774193548387097,0.3896551724137931,1.0,0.4425089098821382,1
1,0,0.5205719158738772,0.3548387096774194,0.2689655172413793,1.0,0.5661751163225277,3
1,0,0.289535179914279,0.5645161290322581,0.25517241379310346,1.0,0.33780250242996784,3
1,1,0.4039958800792974,0.06451612903225812,0.28965517241379307,1.0,0.05193610965843323,1
1,1,0.23350647337002867,0.6290322580645161,0.43448275862068964,1.0,0.46774494949834444,1
1,0,0.02351234314952432,0.6451612903225806,0.7931034482758621,1.0,0.7992335686447435,3
1,0,0.07012725238944324,0.0,0.6517241379310346,1.0,0.5367298211839423,3
1,0,0.35617378977329356,0.7258064516129032,0.5413793103448277,1.0,0.8419344560703489,3
1,1,0.013123940947803262,0.9193548387096775,0.40344827586206894,1.0,0.10950181289718044,1
1,1,0.7113286744265889,0.4193548387096775,0.06206896551724138,1.0,0.20447490512034225,1
1,0,0.2327865947526386,0.14516129032258068,0.4689655172413793,1.0,0.07671304331459716,3
0,1,0.34708116908287456,0.5967741935483871,0.5620689655172414,1.0,0.11999335876005093,4
1,1,0.11019680373893878,0.12903225806451613,0.41724137931034483,1.0,0.021217013942570754,1
1,1,0.12742959033369142,0.5645161290322581,0.35517241379310344,1.0,0.39174106692729727,1
1,2,0.03693531059993576,0.08064516129032262,0.21379310344827585,1.0,0.025397365282985387,0
0,2,0.5519032483138226,0.24193548387096775,0.07586206896551724,1.0,0.3872985613783665,2
1,1,0.10914467345198409,0.14516129032258068,0.2793103448275862,1.0,0.0467743605117788,1
1,0,0.001783083959996899,0.7580645161290323,0.4724137931034483,1.0,0.4830823150770935,3
0,2,0.08711638775984848,0.6612903225806451,0.29310344827586204,1.0,0.37129169428248393,2
0,1,0.2148893048187567,0.33870967741935487,0.0,1.0,0.19407208837420029,4
1,0,0.03153068344168429,0.5645161290322581,0.603448275862069,1.0,0.17555660715990198,3
1,2,0.116587110850232,0.09677419354838712,0.2689655172413793,1.0,0.08956330486383443,0
1,2,0.816320202009015,0.19354838709677424,0.08275862068965517,1.0,0.48635050420992776,0
1,0,0.2631433222951945,0.0,0.6896551724137931,1.0,0.02516545963699036,3
1,1,0.45335740312095063,0.7580645161290323,0.27241379310344827,1.0,0.7795323437796184,1
0,2,0.08336194389376805,0.04838709677419356,0.506896551724138,1.0,0.06272207486317567,2
1,0,0.08028307842246907,0.7419354838709677,0.017241379310344827,1.0,0.8026987095291039,3
1,2,0.04302659120862082,0.12903225806451613,0.4586206896551724,1.0,0.028049828120945853,0
1,0,0.8075044577098999,0.8064516129032258,0.27586206896551724,1.0,0.6067458327563701,3
1,0,0.1519829887145183,0.25806451612903225,0.13793103448275862,1.0,0.293733707788131,3
1,2,0.5586811823729413,0.1774193548387097,0.17586206896551726,1.0,0.4109294106101202,0
0,1,0.4111171408636328,0.09677419354838712,0.16551724137931034,1.0,0.07298574822172063,4
1,2,0.4763270685435194,0.29032258064516125,0.6724137931034483,1.0,0.017050106407721047,0
1,1,0.2547927303334699,0.27419354838709675,0.1586206896551724,1.0,0.046395245194847806,1
1,0,0.13450655089541824,0.5483870967741935,0.44827586206896547,1.0,0.3883673439207784,3
1,2,0.10921112378589702,0.03225806451612906,0.5827586206896552,1.0,0.029035259068855148,0
1,0,0.1298993277441219,0.09677419354838712,0.08620689655172413,1.0,0.05355272727761594,3
1,1,0.27065221002735534,0.19354838709677424,0.32068965517241377,1.0,0.6088907919342544,1
1,0,0.35625131516285863,0.435483870967742,0.006896551724137931,1.0,0.2884691135289048,3
1,2,0.31339084978902015,0.3548387096774194,0.30344827586206896,1.0,0.12822163995606567,0
1,2,0.3836288527349849,0.19354838709677424,0.1724137931034483,1.0,0.4205027445529061,0
1,2,0.42235832235056975,0.7419354838709677,0.5310344827586208,1.0,0.3971212779143818,0
1,0,0.43014408647403446,0.935483870967742,0.11379310344827585,1.0,0.5240126533097978,3
1,0,0.03207336116863987,0.09677419354838712,0.48620689655172417,1.0,0.10406715449755795,3
1,1,0.05148793372686697,0.7903225806451613,0.4827586206896552,1.0,0.1841250166367094,1
1,2,0.3858327888097637,0.6290322580645161,0.4068965517241379,1.0,0.21333370079735214,0
1,2,0.353194599802864,0.8870967741935485,0.24482758620689654,1.0,0.4302226159763497,0
1,0,0.08161208510072762,0.12903225806451613,0.22758620689655168,1.0,0.01765642203869934,3
1,2,0.4312294419279456,0.14516129032258068,0.30689655172413793,1.0,0.6484774218007441,0
1,0,0.24071633459958136,0.016129032258064557,0.1206896551724138,1.0,0.08760521458330253,3
1,0,0.22103596070570253,0.04838709677419356,0.4827586206896552,1.0,0.04068028344919654,3
1,0,0.06211998715293544,0.4193548387096775,0.22413793103448276,1.0,0.33572409008962983,3
0,1,0.27542555901343396,0.7580645161290323,0.06551724137931035,1.0,0.1988701825803234,4
1,0,0.15762019204146502,0.24193548387096775,0.46551724137931033,1.0,0.520475588065665,3
1,0,0.36937525611066185,0.6774193548387097,0.30344827586206896,1.0,0.45101883880473814,3
1,2,0.36805732448805545,0.5967741935483871,0.4586206896551724,1.0,0.09113690230520935,0
1,1,0.2619804414517183,0.06451612903225812,0.017241379310344827,1.0,0.047888851993111395,1
0,1,0.4624278737000653,0.14516129032258068,0.41379310344827586,1.0,0.09528767727338114,4
1,0,0.3533053503593855,0.5161290322580645,0.4827586206896552,1.0,0.6835187010057312,3
1,1,0.42510493615230416,0.3870967741935484,0.5586206896551724,1.0,0.038418363162897234,1
0,1,0.9085532654801589,0.6935483870967742,0.5103448275862069,1.0,0.39817527227067223,4
0,2,0.5255224657503903,0.6129032258064516,0.13793103448275862,1.0,0.13829239470475388,2
0,1,0.6007774689067812,0.4032258064516129,0.2827586206896551,1.0,0.3973014249089519,4
1,0,0.08809099265723809,0.8870967741935485,0.22758620689655168,1.0,0.421552705767527,3
1,1,0.05092310588860709,0.6290322580645161,0.14482758620689656,1.0,0.16591739856984797,1
1,0,0.3627523728306734,0.6935483870967742,0.15172413793103445,1.0,0.7047397480899714,3
1,0,0.49342695447044616,0.5483870967741935,0.5206896551724138,1.0,0.04145666322057118,3
1,2,0.06161053459293632,0.8709677419354838,0.4827586206896552,1.0,0.2412087594459539,0
1,1,0.1751520051388258,0.16129032258064518,0.020689655172413793,1.0,0.09483999854806902,1
0,2,0.11178053669719688,0.7419354838709677,0.22413793103448276,1.0,0.9604389133640839,2
1,0,0.06834416842944635,0.903225806451613,0.29310344827586204,1.0,0.4647147157240094,3
1,0,0.029847274982556782,0.9838709677419355,0.3172413793103448,1.0,0.22984605498247604,3
1,2,0.1921300654535789,1.0,0.18620689655172412,1.0,0.32346938912691897,0
1,1,0.19475485364313957,0.32258064516129037,0.3275862068965517,1.0,0.6086077998271128,1
1,2,0.0976155405180911,0.4516129032258065,0.5655172413793104,1.0,0.16578094394336396,0
1,2,0.6286866091502109,0.5645161290322581,0.013793103448275862,1.0,0.24724637252516343,0
0,2,0.15266964216495188,0.8064516129032258,0.32413793103448274,1.0,0.2740116450243803,2
0,1,0.5057645664669465,0.16129032258064518,0.6310344827586207,1.0,0.48286855856861116,4
1,2,0.11203526297719645,0.7741935483870968,0.4689655172413793,1.0,0.4321739843540991,0
1,2,0.33263929651246493,0.4193548387096775,0.1413793103448276,1.0,0.5239245963833475,0
1,2,0.29424207856644474,0.5806451612903226,0.4206896551724138,1.0,0.44902646682001573,0
1,2,0.38239952155759577,0.1774193548387097,0.13793103448275862,1.0,0.1338014914557894,0
1,0,0.45547273875051214,0.3709677419354839,0.2689655172413793,1.0,0.7398892499297561,3
1,1,0.12287774246065584,0.27419354838709675,0.3482758620689655,1.0,0.6041047971531399,1
1,0,0.35009358422026066,0.5645161290322581,0.26206896551724135,1.0,0.30722053353086765,3
1,1,0.28836122401515063,0.30645161290322587,0.4551724137931034,1.0,0.4996712989539375,1
1,0,0.10200126255634433,0.1774193548387097,0.46206896551724136,1.0,0.420245967866616,3
1,1,0.2899449569734088,0.7258064516129032,0.37241379310344824,1.0,0.9065339583806669,1
1,0,0.07114615750944148,0.903225806451613,0.7586206896551725,1.0,0.08402311259052724,3
1,0,0.1945665776970529,0.6290322580645161,0.27241379310344827,1.0,0.24378929792414203,3
1,2,0.2206261836465728,0.6290322580645161,0.4551724137931034,1.0,0.40104149161711505,0
1,1,0.05627235776859778,0.7258064516129032,0.4241379310344827,1.0,0.28170889590058035,1
1,0,0.4824294242078566,0.6129032258064516,0.4275862068965517,1.0,0.2487487177970443,3
0,1,0.08247593944159569,0.7419354838709677,0.5241379310344828,1.0,0.42025134538884196,4
0,2,0.20215299081877885,0.08064516129032262,0.013793103448275862,1.0,0.07734221341503583,2
1,2,0.6956242455118337,0.4193548387096775,0.3379310344827586,1.0,0.7910644401932144,0
1,2,0.2969554672012226,0.1774193548387097,0.5758620689655173,1.0,0.6256868104167984,0
1,0,0.40092808966365046,1.0,0.1275862068965517,1.0,0.39674955669051154,3
0,2,0.6200812909084867,0.5161290322580645,0.2827586206896551,1.0,0.048167810958583676,2
1,1,0.14630148516496297,0.16129032258064518,0.5172413793103449,1.0,0.01468063567690233,1
0,2,0.027144961403431048,0.3548387096774194,0.02413793103448276,1.0,0.02534022910933444,2
0,1,0.08857829510593289,0.5645161290322581,0.16551724137931034,1.0,0.5318073717763436,4
1,0,0.009291971692157753,0.8064516129032258,0.6482758620689656,1.0,0.27559599751020725,3
1,0,0.19785586922574286,0.0,0.031034482758620682,1.0,0.5894866751721144,3
1,1,0.12731883977716987,0.14516129032258068,0.3379310344827586,1.0,0.054107956447447494,1
1,2,0.1787181730588196,0.4516129032258065,0.9172413793103449,1.0,0.6174148368526977,0
0,1,0.6008106940737377,0.8387096774193548,0.18275862068965515,1.0,0.14269456883698983,4
0,2,0.3513118403419977,0.7903225806451613,0.020689655172413793,1.0,0.9772322430855149,2
1,1,0.3109100373229375,0.435483870967742,0.06551724137931035,1.0,0.6474765304764352,1
1,0,0.02650260817560608,0.1774193548387097,0.06206896551724138,1.0,0.1784631579230396,3
1,0,0.6496516894997397,0.29032258064516125,0.26206896551724135,1.0,0.4405467864599368,3
1,0,0.41215819609493537,0.5967741935483871,0.4586206896551724,1.0,0.21057167094403748,3
1,0,0.0696731751077049,0.03225806451612906,0.47586206896551725,1.0,0.10589147891271879,3
1,2,0.42465085887056575,0.5806451612903226,0.9482758620689655,1.0,0.5558919494459137,0
0,1,0.27345419910735047,0.7580645161290323,0.4793103448275862,1.0,0.168745975260709,4
0,1,0.05373617002425437,0.0,0.43448275862068964,1.0,0.030303009933627934,4
0,1,0.00430819664868816,0.6774193548387097,0.3758620689655172,1.0,0.3976751627036568,4
1,1,0.0672588129755352,0.25806451612903225,0.16551724137931034,1.0,0.48264673577678985,1
1,1,0.45178474521834466,0.12903225806451613,0.7965517241379311,1.0,0.4534743498911724,1
1,1,0.580709468065077,0.6451612903225806,0.22758620689655168,1.0,0.868231211945628,1
1,0,0.12038585493892105,0.12903225806451613,0.8172413793103449,1.0,0.5039013923749425,3
1,1,0.077270663285083,0.7258064516129032,0.13448275862068965,1.0,0.4859303852860237,1
1,2,0.13797304331454266,0.5483870967741935,0.2379310344827586,1.0,0.4443534000056464,0
1,0,0.3585881519054633,0.5806451612903226,0.06896551724137931,1.0,0.1443064811242248,3
1,2,0.043668944436445783,0.8387096774193548,0.5275862068965518,1.0,0.2301196364257223,0
0,1,0.17436567618752283,0.6451612903225806,0.12413793103448274,1.0,0.55330200030383,4
0,2,0.08971902583810482,0.06451612903225812,0.20000000000000007,1.0,0.1151616550400155,2
1,1,0.21436877720310543,0.30645161290322587,0.5724137931034483,1.0,0.25445897421074776,1
1,2,0.01824061665909871,0.9838709677419355,0.5344827586206897,1.0,0.5034624521232475,0
1,0,0.5247250617434353,0.6290322580645161,0.703448275862069,1.0,0.09296794862315266,3
1,1,0.7060237227692068,0.9838709677419355,0.489655172413793,1.0,0.2757102698575091,1
0,1,0.16981382831448727,0.7741935483870968,0.5655172413793104,1.0,0.3167273206361071,4
1,1,0.20637258702224978,0.0,0.44482758620689655,1.0,0.6463398567159204,1
1,2,0.7130342329970207,0.09677419354838712,0.15517241379310343,1.0,0.12632942432280192,0
1,1,0.25073925996478136,0.3709677419354839,0.5448275862068966,1.0,0.679920466446278,1
1,0,0.3375012459437608,0.06451612903225812,0.7310344827586207,1.0,0.05670462749231352,3
0,1,0.25787159580476887,0.3870967741935484,0.09310344827586207,1.0,0.49526643606058857,4
1,2,0.8781079374923858,0.8064516129032258,0.22758620689655168,1.0,0.8932003920213704,0
1,0,0.2480037212186991,0.5483870967741935,0.2862068965517241,1.0,0.5629069271896935,3
0,0,0.23763746912828237,0.08064516129032262,0.18275862068965515,1.0,0.05985451113617635,2
0,1,0.18074490824316392,0.7258064516129032,0.3482758620689655,1.0,0.4606217491197669,4
1,1,0.21566455871440754,0.25806451612903225,0.2793103448275862,1.0,0.0852861581233523,1
1,2,0.25166956463956225,0.25806451612903225,0.9206896551724139,1.0,0.7665725152150271,0
1,2,0.2875527449525433,0.12903225806451613,0.3103448275862069,1.0,0.05465108619227062,0
0,2,0.06561970473901631,0.29032258064516125,0.15517241379310343,1.0,0.6624186481715753,2
1,2,0.05578505531990298,0.7419354838709677,0.4586206896551724,1.0,0.31132896051150993,0
0,2,0.12479372708847859,0.8870967741935485,0.07241379310344827,1.0,0.24915337634454862,2
1,0,0.012791689278238623,0.04838709677419356,0.41724137931034483,1.0,0.014720967093597121,3
1,1,0.36423643028806213,0.5967741935483871,0.013793103448275862,1.0,0.8021024767522993,1
1,0,0.17053370693187733,0.6935483870967742,0.2482758620689655,1.0,0.4038720848788108,3
1,2,0.25824814769694215,0.03225806451612906,0.9896551724137931,1.0,0.1069206022287141,0
1,0,0.15675633770059696,0.0,0.36551724137931035,1.0,0.1073098003998188,3
1,1,0.23121393685003266,0.5967741935483871,0.39999999999999997,1.0,0.5551115365328695,1
1,0,0.2889260518534105,0.3870967741935484,0.5241379310344828,1.0,0.40323552068531143,3
1,0,0.11246719014763049,0.435483870967742,0.3275862068965517,1.0,0.9256584439870564,3
1,0,0.10903392289546253,0.22580645161290325,0.36896551724137927,1.0,0.6717856196989395,3
1,1,0.0964858848415713,0.04838709677419356,0.8344827586206897,1.0,0.09435803811856631,1
1,1,0.09206693763636162,0.22580645161290325,0.5103448275862069,1.0,0.8792826923102778,1
1,2,0.2960251625264417,0.4516129032258065,0.10344827586206896,1.0,0.2842551526745779,0
1,0,0.9632972655687593,0.1774193548387097,0.09999999999999999,1.0,0.05404409837101408,3
0,0,0.17062230737709455,0.32258064516129037,0.8931034482758621,1.0,0.4618787449400877,2
1,1,0.18190778908664015,0.967741935483871,0.3448275862068965,1.0,0.23206966042291527,1
1,0,0.8393341676541923,0.8225806451612903,0.27586206896551724,1.0,0.40757585331194873,3
1,2,0.11462682599980065,0.16129032258064518,0.6137931034482759,1.0,0.640253845936677,0
1,2,0.6464066981936583,0.5967741935483871,0.44482758620689655,1.0,0.4209853771726871,0
1,2,0.2257096341909118,0.9516129032258065,0.5137931034482759,1.0,0.2857198552908769,0
1,2,0.05897467134772351,0.6129032258064516,0.5344827586206897,1.0,0.38128313057833907,0
0,2,0.058354468231202855,0.8064516129032258,0.013793103448275862,1.0,0.4190656017380152,2
1,0,0.13280099232498643,0.5,0.3275862068965517,1.0,0.3564315838012898,3
1,2,0.2442492773526187,0.20967741935483875,0.06206896551724138,1.0,0.5400417026848625,0
1,0,0.1315162858693365,0.435483870967742,0.2655172413793103,1.0,0.6518235850058549,3
1,0,0.20273996876834305,0.04838709677419356,0.2206896551724138,1.0,0.002431312236417387,3
1,2,0.9509264284053026,0.6774193548387097,0.7482758620689656,1.0,0.46476647437543445,0
0,2,0.012404062330413211,0.3709677419354839,0.4068965517241379,1.0,0.15160982849737242,2
1,1,0.06767966509031707,0.9193548387096775,0.5310344827586208,1.0,0.28186215528402053,1
0,1,0.11387372221545412,0.5,0.4827586206896552,1.0,0.6150628430691133,4
1,1,0.0010521302869546919,0.5967741935483871,0.6413793103448276,1.0,0.5002097233668129,1
0,2,0.47060126477135544,0.12903225806451613,0.5586206896551724,1.0,0.6573657938499967,2
1,0,0.06722558780857874,0.5483870967741935,0.7862068965517242,1.0,0.40922876920615675,3
1,0,0.07082498089552898,0.532258064516129,0.09310344827586207,1.0,0.8361327817788038,3
1,2,0.5789596092720365,0.5645161290322581,0.2517241379310345,1.0,0.30146792912963455,0
1,1,0.05537527826077325,0.7580645161290323,0.5310344827586208,1.0,0.09532531992896295,1
1,1,0.12162626117196237,0.016129032258064557,0.29310344827586204,1.0,0.09047748364224958,1
0,1,0.06003787669033036,0.08064516129032262,0.08275862068965517,1.0,0.06924702589411391,4
1,2,0.08804669243462948,0.8064516129032258,0.3620689655172414,1.0,0.6841216556853182,0
0,2,0.018307066993011635,0.19354838709677424,0.4689655172413793,1.0,0.029166336173113195,2
1,1,0.0757090804381292,0.1774193548387097,0.506896551724138,1.0,0.9269651818879675,1
1,1,0.17376762318230649,0.03225806451612906,0.9310344827586207,1.0,0.09709923007325531,1
0,2,0.7122589791013699,0.0,0.3275862068965517,1.0,0.06355491861792302,2
0,2,0.3633504258358897,0.3870967741935484,0.07241379310344827,1.0,0.1841263610172659,2
1,2,0.08020555303290398,0.8225806451612903,0.11724137931034483,1.0,0.4110793090421692,0
1,1,0.3926107228688823,0.532258064516129,0.9275862068965518,1.0,0.6749240761080721,1
0,0,0.8789385666662974,0.06451612903225812,0.8344827586206897,1.0,0.08757362164022495,2
1,0,0.03207336116863987,0.14516129032258068,0.20344827586206904,1.0,0.5172194983578392,3
1,2,0.7239874630370017,0.30645161290322587,0.3103448275862069,1.0,0.2544509079274088,0
0,2,0.40553531281494687,0.04838709677419356,0.2827586206896551,1.0,0.09808600540172109,2
1,2,0.2585803993665068,0.8709677419354838,0.4551724137931034,1.0,0.3124535348470162,0
1,0,0.5222774744443089,0.0,0.4413793103448276,1.0,0.06339292076086563,3
0,1,0.23605373617002426,0.8870967741935485,0.3103448275862069,1.0,0.12845488998261717,4
1,0,0.28125103828646736,0.4838709677419355,0.12413793103448274,1.0,0.16038123943821025,3
1,0,0.6395512387449747,0.30645161290322587,0.18275862068965515,1.0,1.0,3
1,0,0.18827594608662906,0.14516129032258068,0.8793103448275862,1.0,0.12558060435283538,3
0,1,0.36586446346892887,0.7419354838709677,0.35517241379310344,1.0,0.162938923446938,4
0,0,0.1462682599980065,0.27419354838709675,0.1275862068965517,1.0,0.49450954980728307,2
0,1,0.744775342496096,0.4516129032258065,0.37241379310344824,1.0,0.3552707111907582,4
1,2,0.08171176060159702,0.0,0.19310344827586207,1.0,0.10680969083280344,0
1,2,0.2180899959022294,0.16129032258064518,0.43103448275862066,1.0,0.20257596758429605,0
1,1,0.023135791257351063,0.8387096774193548,0.5862068965517242,1.0,0.22622496595356242,1
1,0,0.24155803882914512,0.7096774193548387,0.3275862068965517,1.0,0.6615017806320471,3
1,2,0.7725515820716998,0.4193548387096775,0.493103448275862,1.0,0.451896719308128,0
1,1,0.16362287220493282,0.03225806451612906,0.08620689655172413,1.0,0.09325967920391162,1
1,1,0.024365122434740233,0.016129032258064557,0.1586206896551724,1.0,0.36853705852223,1
1,0,0.000664503339129279,0.11290322580645162,0.44482758620689655,1.0,0.0844250823769186,3
1,1,0.8382045119776727,0.7580645161290323,0.6655172413793103,1.0,0.7025719344426267,1
0,2,0.04269433953905618,0.11290322580645162,0.46551724137931033,1.0,0.1020620108975488,2
1,2,0.03566167919993798,0.20967741935483875,0.0,1.0,0.5750540777078851,0
1,1,0.022570963419091178,0.06451612903225812,0.16896551724137931,1.0,0.05701047406891564,1
1,1,0.7330025583378555,0.08064516129032262,0.7206896551724138,1.0,0.12738879620131832,1
1,0,0.3195264306203138,0.5967741935483871,0.3448275862068965,1.0,0.5871756849955031,3
1,1,0.038530118613846025,0.19354838709677424,0.3275862068965517,1.0,0.9564743351029864,1
0,0,0.2375267185717608,0.4516129032258065,0.05517241379310345,1.0,0.35405404678713215,2
1,1,0.02782053979821248,0.6290322580645161,0.19310344827586207,1.0,0.5723565781212819,1
1,0,0.6837739359640281,0.3709677419354839,0.10344827586206896,1.0,0.39022863880124276,3
1,0,0.4940914578095754,0.7258064516129032,0.23103448275862065,1.0,0.5217776206346284,3
1,1,0.41826055175927257,0.24193548387096775,0.6689655172413793,1.0,0.1447534876592587,1
1,2,0.011938909993022714,0.19354838709677424,0.11379310344827585,1.0,0.46258723349335945,0
1,0,0.30478553154729593,0.29032258064516125,0.19655172413793104,1.0,0.6450674005191999,3
1,2,0.19879724895617598,0.967741935483871,0.24482758620689654,1.0,0.39042626274304726,0
1,1,0.03552877853211212,0.4193548387096775,0.1206896551724138,1.0,0.5207034605699905,1
1,1,0.3030799729768642,0.9838709677419355,0.34137931034482755,1.0,0.298607759495696,1
1,1,0.41552501301319034,0.016129032258064557,0.07586206896551724,1.0,0.08106480317596464,1
1,0,0.4305095633105556,0.08064516129032262,0.49999999999999994,1.0,0.11552665436110332,3
1,0,0.5455350913138337,0.11290322580645162,0.09655172413793102,1.0,0.03202448923621708,3
1,0,0.16456425193536597,0.6290322580645161,0.05172413793103449,1.0,0.5176611273706472,3
1,1,0.43347767822533306,0.5161290322580645,0.32068965517241377,1.0,0.1549438922774748,1
0,1,0.20569700862746834,0.3709677419354839,0.14827586206896554,1.0,0.020246371180782888,4
1,0,0.3568604432237272,0.14516129032258068,0.16206896551724137,1.0,0.07644013406162911,3
1,1,0.022161186359961456,0.0,0.041379310344827586,1.0,0.04672394624091031,1
1,0,0.22012780614222585,0.6935483870967742,0.8931034482758621,1.0,0.30636012997471224,3
0,2,0.1151473536154519,0.7258064516129032,0.3379310344827586,1.0,0.3299136773244676,2
1,2,0.06157730942597986,0.33870967741935487,0.20000000000000007,1.0,0.35257791693610296,0
1,0,0.011639883490414537,0.20967741935483875,0.5793103448275863,1.0,0.7127704053441818,3
1,1,0.10553420530938167,0.24193548387096775,0.1413793103448276,1.0,0.15685492923852942,1
1,2,0.528069728550386,0.14516129032258068,0.9241379310344828,1.0,0.43469335351696675,0
0,2,0.009790349196504712,0.5483870967741935,0.18275862068965515,1.0,0.18083262865385832,2
1,2,0.023423742704307086,0.6290322580645161,0.30689655172413793,1.0,0.03748536305669119,0
1,1,0.30790869724120357,0.16129032258064518,0.05517241379310345,1.0,0.0837300376292118,1
0,2,0.42953495841316597,0.8870967741935485,0.10344827586206896,1.0,0.19633804180216904,2
1,0,0.23825767224480301,0.14516129032258068,0.7103448275862069,1.0,0.09957154591664573,3
1,0,0.21497790526397395,0.7741935483870968,0.5206896551724138,1.0,0.9608711317129963,3
1,0,0.04146500836166701,0.03225806451612906,0.34137931034482755,1.0,0.1102291227782431,3
1,1,0.02140808257561494,0.7419354838709677,0.38620689655172413,1.0,0.06455984308390146,1
1,2,0.08980762628332206,0.3709677419354839,0.32068965517241377,1.0,0.47666357011011823,0
0,1,0.3480668490359164,0.6451612903225806,0.7517241379310345,1.0,0.6602387350992222,4
1,0,0.5165184455051886,0.6451612903225806,0.0034482758620689655,1.0,0.726897156231809,3
1,0,0.43940283299923577,0.06451612903225812,0.3103448275862069,1.0,0.04155950833314288,3
